x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,volume ,eccentricity,min_area
-0.1745,0.3495,0.7975,0.9195,-0.0375,0.9205,-0.2235,0.5715,-0.8305,0.2515,11.77445042,0.628648009,0.131027543
-0.9895,0.4605,-0.3205,0.9135,-0.3065,0.6705,0.2935,0.2155,-0.1595,0.9885,11.74000605,0.444809251,0.138880622
0.5165,0.4825,0.7895,-0.0115,-0.5005,-0.1665,0.3425,0.9635,-0.9235,-0.4035,11.76208926,0.58515373,0.088921257
0.1765,-0.2345,-0.2605,-0.4055,-0.4415,-0.6535,-0.6085,0.2825,-0.6165,-0.5265,11.71893637,0.597360851,0.062166304
-0.7145,0.7675,-0.9655,-0.8295,-0.6235,-0.3085,0.5555,-0.1405,-0.3075,0.1675,11.72049493,0.283391483,0.113072618
0.6455,-0.0155,-0.6715,0.2495,0.6375,0.6055,-0.5015,-0.0905,0.8025,0.8235,11.74709559,0.207939015,0.131817995
0.2915,-0.2745,-0.1825,0.3415,0.1955,0.0935,0.6375,0.2805,0.9425,-0.4515,11.76369045,0.680865096,0.079191335
0.3305,0.5195,0.6645,0.9485,-0.9165,-0.4305,0.4265,-0.3315,-0.9595,0.3735,11.73263645,0.187479564,0.004177789
0.7065,-0.9025,0.2175,0.3375,-0.7985,-0.4725,-0.8355,0.5895,0.8745,-0.4495,11.88192122,0.567670409,0.171084513
0.5335,-0.1575,0.1095,0.6985,-0.9485,0.6215,0.0245,-0.0885,0.1215,-0.0925,11.78921328,0.049066045,0
-0.5445,-0.4675,0.2715,0.8685,-0.0235,0.2065,0.6705,0.5695,0.8315,0.7945,11.72347963,0.871468447,0.046230087
0.4915,0.8175,0.9315,0.7955,0.7365,-0.4515,-0.8485,-0.9475,-0.7555,0.4575,11.7192344,0.918454191,0.070129334
-0.3025,-0.8455,-0.3165,-0.3885,-0.3485,-0.6415,0.6135,-0.4925,-0.3695,-0.9865,11.73188642,0.692473806,0.138043146
-0.7685,0.9195,0.8045,-0.3945,0.3805,-0.4935,0.8745,0.5245,-0.4805,-0.6265,11.80770989,0.590665307,0.130053599
-0.4285,0.0605,-0.3135,0.3605,-0.5285,-0.4015,-0.2405,0.2675,0.5185,-0.1875,11.73656073,0.152510103,0.057517683
-0.2825,0.4835,0.1745,-0.8275,0.4315,-0.0075,0.6385,-0.6395,0.0205,0.4365,11.82348497,0.616993546,0.120444956
-0.6475,0.1065,0.9465,-0.4935,-0.7535,0.5345,-0.9495,-0.5335,-0.5545,-0.7435,11.74111978,0.978346692,0.065213002
0.2315,-0.2905,-0.8755,-0.6905,-0.3245,0.3225,-0.2245,0.7435,0.8575,0.0665,11.88863291,0.579767462,0.083567203
0.7835,0.4965,0.0795,-0.4635,0.9465,0.7705,-0.6145,0.0685,-0.0475,0.5135,11.81896708,0.427776477,0
0.1465,-0.2685,0.8135,0.4135,0.6595,-0.8825,-0.0645,-0.3255,0.9715,-0.3435,11.73585531,0.432036244,0.139178091
-0.2695,0.2965,-0.9455,0.8335,0.7985,-0.9735,-0.6055,-0.5935,-0.7375,-0.5395,11.85398384,0.801383393,0.116030843
0.7195,-0.5635,0.9805,-0.6915,-0.6025,0.7185,-0.5625,0.1115,0.8695,-0.6085,11.9595219,0.268337718,0.005011966
-0.0035,-0.9555,-0.9485,0.9725,-0.0125,0.1005,-0.9795,0.2145,-0.2435,-0.9745,11.78324411,0.755993744,0.065196488
0.1335,-0.7485,-0.2195,0.8245,-0.9245,-0.0195,0.5185,-0.2645,0.7995,0.3115,11.78970875,0.466824519,0.000341702
-0.3835,0.4355,-0.6085,-0.3575,0.0445,-0.2265,-0.0815,0.9925,-0.4875,-0.5355,11.75438951,0.592659692,0
-0.5055,-0.9725,0.4625,-0.7915,-0.4075,0.6685,-0.9475,0.6975,0.6235,0.7235,11.9747847,0.926196444,0.043843686
0.9105,-0.4475,-0.3365,0.1835,-0.9205,0.0845,0.9505,0.8815,0.1975,-0.9315,11.71611014,0.757950127,0.137823032
0.5485,0.4275,0.3965,-0.6255,0.3725,-0.2055,-0.2815,-0.6765,0.0975,0.0275,11.73040739,0.508139318,0.121983412
0.0025,-0.7665,-0.0095,-0.9065,0.4935,-0.0565,0.9225,0.3035,-0.7605,0.2535,12.00341329,0.631436432,0.151678209
-0.3975,-0.2085,-0.0875,0.5835,0.7515,0.4925,0.7175,0.7255,-0.3815,0.3945,11.91530118,0.810291917,0.130207634
-0.1565,0.5675,-0.0885,-0.8845,-0.1335,0.3795,0.3845,0.4655,-0.6495,-0.2065,11.85191296,0.345289595,0.14592836
-0.6045,0.2355,0.3085,-0.7235,-0.5395,0.6965,-0.6995,-0.2365,-0.8175,-0.4245,11.73967587,0.73713478,0.001407066
0.3615,-0.3235,-0.6355,-0.6425,0.1935,0.7265,0.9725,0.0145,0.0575,0.2475,11.71884553,0.720808313,0.000182987
-0.4435,-0.7825,-0.1175,-0.7325,0.6535,-0.0865,0.7485,0.0515,-0.8355,0.6255,12.17602583,0.471028159,0.139434066
-0.2915,-0.2145,0.6165,0.9325,0.8595,0.9355,-0.5195,0.7475,-0.3235,-0.1735,11.72982733,0.672422312,0.020703927
0.7575,-0.0205,0.1975,0.4705,-0.6355,0.6665,0.5755,0.3885,-0.4335,-0.7255,11.74235972,0.31246814,0.144002518
-0.6035,-0.0425,-0.3155,-0.6585,-0.3275,0.6675,-0.9945,-0.6575,0.5625,0.4845,11.76928251,0.686705735,0.104291511
-0.9875,-0.0745,0.6015,-0.7535,0.9005,0.6045,-0.9255,0.7555,0.2675,0.0805,11.73327276,0.790240634,0
0.0565,0.3555,-0.8785,-0.9045,-0.6475,0.2665,0.0755,0.7795,0.4665,0.5205,11.72138999,0.686694733,0.038013644
-0.9195,-0.1735,0.5065,0.8195,-0.9805,-0.5855,-0.8385,0.8045,-0.1155,0.2035,11.73692667,0.893889884,0.000333967
-0.0875,-0.6795,-0.2535,-0.3145,0.9985,-0.1385,-0.0875,-0.2095,-0.0955,-0.1125,11.76772992,0.183976653,0.011428364
-0.9615,0.6265,-0.6795,0.1475,-0.2925,0.9575,0.6175,-0.0985,-0.8085,-0.0605,11.72365204,0.234052469,0.149672879
0.4335,-0.6735,0.2495,-0.6165,-0.1965,-0.1585,-0.9455,0.6905,-0.7315,0.7845,11.76209867,1.050047459,0.004153556
-0.2665,0.2195,0.9135,0.7505,-0.1605,0.9755,0.5505,0.1175,0.4975,-0.2245,11.74782364,0.492589695,0
0.4685,-0.9115,-0.0515,-0.9995,0.0875,0.7955,0.8935,-0.9785,-0.4815,0.8055,11.73808327,0.698885206,0.158479063
0.7095,-0.6465,-0.9275,0.6695,0.4995,-0.1245,-0.3735,-0.5545,-0.0105,0.2115,11.72172789,0.417787835,0.030189493
0.6835,0.6855,0.8535,0.8295,-0.1025,-0.5625,0.2795,0.0495,-0.0365,-0.3645,11.7185707,0.201168401,0.002305389
-0.8695,0.4225,0.9335,-0.1425,0.3815,-0.0385,-0.8465,-0.7455,0.4345,-0.0035,11.72690065,0.706173669,0.098729651
-0.0535,-0.4265,-0.6515,0.4765,-0.8435,-0.6615,-0.7695,0.3205,-0.6735,-0.3655,11.71994945,0.761052316,0.003750527
-0.2435,0.7765,-0.6755,-0.4775,0.5055,0.7355,0.3285,-0.6225,-0.7985,-0.8625,11.72009082,0.567877502,0.001334332
0.6825,-0.8085,-0.8705,-0.1145,-0.7335,-0.9375,0.6505,0.9625,0.1525,0.1555,11.93962369,0.802339149,0.006539181
-0.0395,0.7935,-0.8715,-0.4125,-0.2165,-0.3855,0.1675,-0.6585,0.2765,-0.8145,11.7230347,0.68916886,0.038994548
-0.0655,-0.7535,0.4415,0.0485,-0.8415,0.6385,0.1655,0.9345,0.2605,-0.0825,11.72026833,0.697614363,0.005063657
0.9685,-0.5605,-0.0555,0.2985,-0.3365,-0.7475,0.5635,0.9035,0.4865,0.2775,11.89733661,0.805915543,0.000256283
0.5855,-0.4505,0.9595,0.1965,0.6495,0.2055,0.8635,-0.8675,-0.3825,0.4115,11.83305227,0.788521415,0.148695943
0.0325,0.7005,-0.8125,0.1995,0.5585,0.9855,-0.6965,-0.8925,-0.8885,-0.4175,12.0506622,0.929112117,0.121805069
0.9905,-0.6255,-0.9025,-0.4255,0.2815,-0.1295,0.0615,0.6655,0.6805,0.9695,11.71898733,0.698400984,0.049109437
-0.3275,-0.2285,-0.3965,0.8455,-0.9865,-0.0835,0.2975,0.9015,-0.5755,0.9825,11.77000729,0.831293678,0.01678606
-0.2145,0.8005,-0.7445,0.9025,-0.7115,0.9615,-0.0525,0.8845,-0.5685,0.8125,11.72164844,0.90283581,0.02885477
0.5925,0.7155,-0.1945,0.3035,0.3985,0.0805,-0.6805,0.5065,0.7095,0.4685,11.74401613,0.552284134,0.147307521
0.9815,-0.8285,-0.2575,-0.5265,-0.1115,0.3995,-0.7775,-0.9805,-0.5915,-0.9755,11.86518514,1.103991275,0.138691029
0.9625,-0.7275,-0.3735,0.9425,0.8135,-0.5195,0.6475,-0.4775,0.0665,0.8885,12.07400807,0.574117877,0.167967308
-0.2175,0.2655,-0.5485,-0.5095,-0.1795,-0.4495,-0.5305,-0.4655,-0.9955,0.6595,11.9107431,0.653347362,0.067283345
-0.8995,-0.1045,0.2025,0.1725,-0.3335,-0.1905,-0.3115,0.9785,0.5765,-0.6805,11.81891265,0.563153476,0.135183453
0.7425,0.7805,0.0475,-0.8615,-0.6055,0.9245,0.2105,0.0315,0.6145,-0.4835,11.7341096,0.223880666,0.001315359
0.1085,-0.8025,0.9125,-0.4625,0.6485,0.3025,-0.0765,-0.1555,0.2025,-0.3075,11.72487882,0.155542409,0.003404838
0.6305,-0.3515,0.0645,0.0945,0.0485,0.9905,-0.5885,0.1615,0.3755,0.2875,11.72285805,0.416498037,0.008048178
-0.8495,-0.9735,-0.5175,0.2865,0.2075,-0.1305,0.0965,0.9095,-0.1245,-0.2045,11.72852826,0.587122009,0.006071228
-0.2225,0.5035,0.7135,-0.5825,0.0315,-0.4435,0.6595,-0.1495,-0.2115,-0.5815,11.75560503,0.500500252,0.13116148
0.7375,0.2075,0.0245,0.9815,-0.9985,-0.4375,-0.2505,-0.5225,-0.4845,0.7495,11.79953297,0.42662436,0.007713426
0.8425,0.3515,0.8145,0.7245,-0.9325,-0.9125,-0.7475,0.6065,-0.5885,-0.0295,11.79936171,0.810495227,0.009590416
-0.6905,-0.7305,-0.8035,0.8595,0.9935,-0.6485,-0.4255,0.1915,0.5425,0.4125,11.75476428,0.191386371,0.006344873
-0.3905,0.4265,0.6665,-0.3165,0.7765,-0.8245,0.5405,0.5155,-0.8095,-0.1345,11.72864328,0.377322565,0.130521567
0.6695,-0.8005,-0.7815,0.8615,0.4425,0.8965,-0.0935,0.6255,0.7755,0.8545,11.77057915,0.707414657,0.010008766
-0.0945,0.5525,0.8945,-0.3695,0.3085,-0.8155,-0.8365,-0.3005,-0.9135,-0.7005,11.76926015,0.865377314,0.000885049
0.4995,0.6545,0.1395,-0.3825,-0.2735,-0.0355,-0.8395,-0.4935,-0.2675,-0.2735,11.72525303,0.784840229,0.121625761
-0.9115,-0.0595,0.9345,-0.4985,-0.6485,0.4895,0.3265,0.4575,-0.2355,-0.7645,11.76310738,0.236753022,0.156170605
-0.1635,-0.1655,-0.8295,0.7315,-0.2255,0.3425,0.0195,-0.0945,0.3085,-0.8885,11.77771144,0.245165838,0.098221902
-0.7505,-0.6625,-0.0645,-0.9375,0.3835,0.1455,0.2425,-0.8855,-0.9535,-0.8155,11.74365774,0.791549719,0.007244466
-0.5565,-0.9755,0.0465,-0.9625,-0.9995,-0.7465,-0.7495,-0.2395,0.8495,-0.3345,11.95510476,0.512315138,0.136856734
-0.5185,0.9885,0.6855,0.5495,-0.3285,0.0175,-0.8215,0.0985,0.5375,0.1365,11.91115599,0.523688556,0.156863558
-0.0315,-0.1645,0.5305,0.9645,-0.8825,0.6455,0.3205,-0.8375,0.1065,-0.0835,11.85222912,0.593886057,0
-0.2685,0.0715,-0.2935,0.4035,0.7545,-0.3685,0.9735,-0.5175,-0.2375,-0.7635,11.94695485,0.908702472,0.135695699
0.8115,0.7325,0.3165,0.6745,0.7525,0.1135,-0.0985,-0.1785,0.8785,-0.8095,11.75928639,0.342805346,0.157919609
0.9935,0.0745,-0.8475,-0.0635,0.1005,-0.4835,0.7605,-0.3585,0.3345,0.2925,11.73329779,0.656853986,7.44E-05
0.9695,0.1325,-0.2885,0.3725,0.6695,0.0065,0.1945,0.9435,0.8355,-0.2375,11.75177432,0.719439915,0.165608049
-0.4245,0.3705,-0.1305,-0.0065,-0.6395,-0.7025,-0.6345,0.7155,0.9035,-0.7385,11.79970557,0.433302458,0.133589021
-0.9035,0.4955,0.9815,-0.0105,0.1215,0.8995,0.8885,-0.2135,0.7215,-0.6415,11.77967241,0.813571593,0.012872847
-0.9045,0.5755,-0.4275,0.1175,0.3665,-0.5725,0.3875,0.1135,-0.0625,-0.8045,11.76511171,0.318628133,0.017140018
-0.7745,-0.5805,-0.6255,0.9805,-0.9315,0.3755,0.8165,-0.1105,-0.4755,0.3365,11.73268976,0.391171374,0.094166203
-0.1845,-0.6865,0.6205,0.4665,0.4915,-0.1175,-0.3265,-0.2925,-0.7525,0.5725,11.74213814,0.367861718,0
0.6245,0.9295,-0.0795,0.4215,-0.5155,0.4425,-0.7195,0.3555,0.2805,-0.1255,11.90962962,0.563542242,0
-0.1295,-0.0685,-0.5285,-0.0965,0.5895,0.9795,-0.3865,-0.5285,0.1995,0.7415,11.72475108,0.217369591,0.054737334
0.9055,-0.1535,-0.8155,-0.6645,0.1095,0.0695,-0.2675,-0.9325,-0.3795,0.4295,11.7596069,0.622868196,0.072608111
-0.8955,-0.5615,-0.9505,-0.9925,-0.3725,-0.1975,0.4625,0.3735,-0.5985,-0.8455,11.80588077,0.195161263,0.119598718
0.0915,-0.1765,-0.1105,-0.1535,0.4655,0.1465,-0.4745,0.0925,-0.9975,0.2055,11.7239633,0.520187217,0.01295009
0.6715,0.0005,0.1645,-0.3815,-0.5095,-0.3915,0.0745,-0.3995,-0.1925,0.1255,11.72809097,0.286773978,0.01065465
-0.3085,-0.3915,-0.9735,0.6585,0.9715,0.5305,-0.5875,0.8065,0.8465,0.0115,11.72433789,0.630044315,0.09536655
-0.2995,-0.0735,-0.4705,0.3125,0.4245,0.3075,0.4725,0.6625,0.7445,-0.6655,11.94962139,0.645825441,0.126940262
0.2345,-0.7175,0.2445,0.5115,-0.6345,0.1185,-0.6645,0.3805,-0.4095,-0.5255,11.8413299,0.632678626,0.143879876
0.3545,-0.9535,0.1165,-0.5235,-0.5995,-0.5655,0.1205,-0.7495,-0.2105,0.2575,11.75898887,0.517816598,0.043022464
0.9845,-0.0985,-0.8855,0.3915,0.0225,0.3675,-0.7325,0.8655,-0.4395,-0.4475,11.78884271,0.826742382,0.110330341
-0.1245,-0.3225,0.0145,0.6435,0.8655,0.0415,0.5845,-0.9975,0.0055,-0.6025,11.72431628,0.956388701,0.005049207
0.3005,0.3865,-0.4105,0.1055,0.5565,-0.1985,-0.9695,0.3665,-0.7915,-0.9685,11.71993538,0.800195091,0.042835783
-0.9805,0.0215,-0.1125,-0.9365,-0.8215,-0.5405,0.7985,-0.6875,-0.4575,0.1795,11.71757911,0.62512038,0.064257784
-0.6235,0.6015,0.3765,0.6425,0.8545,0.3865,-0.3805,0.5625,0.6445,0.3515,11.71924894,0.505590145,0.000777159
0.3755,-0.9495,-0.2365,0.2785,0.3145,-0.1505,0.4545,0.6795,-0.3115,0.3895,11.72337053,0.614999931,0.14319906
-0.0725,0.1665,-0.5145,0.5435,0.4695,-0.8955,0.7885,-0.1765,-0.3185,0.4455,11.78677978,0.53577303,0.011900658
0.1715,-0.1955,0.4225,-0.3845,-0.5615,0.5545,-0.6665,0.1025,0.4365,-0.8715,11.9690543,0.442569203,0.130847689
0.8135,0.4685,-0.2135,-0.4665,-0.8445,-0.7885,-0.3795,0.0065,-0.3525,0.2355,11.73669957,0.415607797,0.000667644
-0.7575,-0.9835,0.6275,-0.2395,-0.9475,0.5085,0.5905,0.7735,-0.4955,0.7105,11.73595018,0.771431149,0.002555226
0.0605,-0.8955,0.1425,-0.1175,0.5805,-0.2675,-0.0495,-0.4095,0.6925,0.8335,11.88994886,0.197387068,0.141664769
0.3585,0.1745,0.3115,0.6855,0.5745,0.4475,0.6155,-0.3075,-0.6585,-0.2945,11.81402019,0.425946919,0
-0.7015,0.6895,-0.8885,0.2445,-0.6555,0.4795,0.2515,-0.3175,-0.4885,-0.5295,11.72397859,0.293438085,0
-0.8265,0.7895,0.3535,0.6515,0.7955,-0.3115,0.1505,0.0425,0.7485,-0.2745,11.72579352,0.337617728,0.002116742
0.2955,0.2035,0.0815,-0.5925,-0.2625,-0.7625,-0.4575,0.3775,-0.3555,0.1845,11.77943137,0.483450641,0.011983328
0.4715,0.5175,-0.9585,0.7785,-0.6625,0.5355,0.2855,-0.1095,-0.0585,-0.9325,11.71799543,0.265404647,0.035625303
-0.6185,0.6115,0.5825,0.6345,0.5445,0.0635,-0.9745,0.1205,-0.4935,0.9745,11.74220914,0.796795257,0.003778584
0.8375,0.1875,0.8395,-0.4805,0.0615,-0.6315,0.8255,0.6075,-0.9995,-0.3115,11.78259579,0.498274958,0.158200199
-0.2125,-0.2125,-0.6035,-0.9905,-0.0705,-0.3325,-0.7045,-0.8155,-0.0875,-0.1685,11.73959942,0.824170089,0
-0.8165,-0.5655,-0.8845,0.7525,-0.3055,0.5175,-0.7215,0.8835,0.4025,-0.7115,12.13738909,0.753117129,0.113732456
-0.9475,-0.2295,-0.6165,-0.1765,0.9175,0.4905,-0.0445,0.0195,0.6435,0.0725,11.72202192,0.199079939,0.000627429
-0.2055,-0.9845,-0.1365,-0.0335,0.4205,-0.8165,0.8175,-0.4365,0.9675,0.1875,11.73483681,0.883779079,0.152483524
-0.0545,-0.4605,0.4035,-0.8395,-0.0925,-0.3575,-0.8025,-0.4795,-0.6225,-0.3485,11.72427242,0.830869605,0.010944878
0.9855,-0.4185,-0.0865,-0.7045,0.0345,0.3305,0.0145,-0.0195,0.8625,0.5665,11.84721754,0.233450288,0
0.9495,0.6775,-0.9015,-0.0865,0.1675,0.0955,-0.5175,0.6735,0.5645,0.3435,11.75016259,0.604829808,0.035244952
-0.6095,-0.1145,0.5525,-0.4885,0.3565,0.3735,0.7205,0.8095,-0.3035,0.3575,11.81412948,0.835506841,0.141663514
0.1505,0.9065,0.7645,0.2185,-0.6275,-0.8065,0.0505,-0.8505,-0.5405,0.3865,11.83874113,0.595229418,0.012339669
0.3665,-0.9035,0.3315,0.4465,0.8775,0.4195,0.1065,0.8725,-0.7655,0.0735,11.76172066,0.666995003,0.079785936
-0.1465,0.0775,-0.5055,0.5415,-0.9045,0.7155,0.6365,0.1145,-0.9125,0.5495,11.71768912,0.311515344,0.116502214
-0.3995,-0.8615,0.5545,-0.2595,0.6775,-0.7425,0.7145,0.3445,0.7085,-0.1635,11.73933478,0.724630982,0.038602529
0.0685,-0.6145,-0.9385,0.5375,-0.0325,0.2085,-0.1075,-0.9145,0.2815,0.5925,11.77711877,0.510408837,0.088455287
-0.1265,0.6665,-0.8675,-0.8365,0.5105,-0.2895,0.8585,-0.9835,0.3605,0.5415,11.89117558,0.967240669,0.036985694
0.0705,0.9865,0.3605,0.3455,-0.3185,-0.3975,-0.0835,-0.5975,0.7465,0.3885,11.9413433,0.392351385,0.149686868
0.5605,-0.8635,0.5385,0.3975,0.0455,0.6555,-0.5005,-0.9795,-0.0565,-0.5685,11.85178209,0.847092262,0
-0.4675,0.5805,0.6545,-0.2385,-0.7525,-0.2665,-0.9555,-0.7965,-0.8195,-0.5025,11.72453015,1.141785639,0.027965163
-0.6525,0.0335,0.9435,-0.4095,-0.4155,-0.8785,0.0235,0.0545,-0.9175,-0.9835,11.75971469,0.319692757,0.144121184
0.3235,0.0945,-0.0215,0.3165,0.7685,-0.4175,-0.0285,0.2915,0.2515,0.0935,11.74267912,0.212804711,0.000325564
0.4645,0.6845,0.8215,-0.0915,-0.0685,0.9185,-0.6885,-0.8165,0.2465,0.7375,11.71952293,0.549156961,0.171110359
0.8985,0.8525,-0.7565,0.6285,-0.7795,-0.6775,0.1575,0.3965,0.6105,0.1165,11.79336402,0.29762702,0.001334354
-0.5665,-0.6235,0.6395,0.0885,0.3855,0.1415,0.9055,0.6205,-0.4695,0.8355,11.84508071,0.864677084,0.124768758
-0.4625,-0.0275,-0.2735,0.0635,-0.5975,0.6655,-0.6495,-0.3355,0.0435,-0.5155,11.72097255,0.574545025,0.015246105
-0.4275,-0.1695,-0.1275,0.4335,-0.3025,0.5685,0.1265,-0.2835,-0.0685,0.3525,11.71912308,0.088303143,0.040548621
-0.9095,0.8955,0.9625,-0.5755,0.4475,0.8535,0.8735,0.4745,-0.2285,0.2005,11.82815609,0.753309826,0.051369965
0.2215,-0.6285,0.6625,-0.9525,-0.5105,-0.1645,-0.3575,0.7485,0.5905,-0.4545,11.80559571,0.460711504,0.145243267
-0.7605,0.1505,-0.9795,-0.7795,0.9725,0.2225,0.1335,0.2235,0.5865,0.1275,11.72223183,0.364825633,0.012208295
-0.8505,0.6505,0.8825,0.8035,0.4365,-0.2595,0.3185,-0.9155,0.1075,0.8045,11.98746787,0.607593268,0.091325112
0.0475,-0.6065,0.1585,0.2095,0.3365,0.1085,0.6345,0.5165,0.8765,0.6455,11.72011935,0.836853635,0.129825113
-0.3955,-0.7585,0.3235,-0.4895,0.1055,-0.9115,-0.8655,-0.0755,0.3385,0.8995,11.74375541,0.534740986,0.122656263
0.0085,0.4785,-0.7275,-0.2905,0.4285,-0.5805,-0.4445,-0.9875,0.7125,-0.8675,11.74858172,0.939864739,0.06102567
0.7795,-0.0315,-0.1695,-0.5685,0.3675,0.7365,0.3045,0.5035,0.7925,-0.9945,12.10633855,0.454941244,0.168541226
-0.1505,0.7055,0.0325,-0.8315,0.5665,-0.0985,0.0355,-0.8475,-0.2565,-0.7485,11.72787106,0.762097788,0.003365917
-0.7025,-0.9515,0.9305,0.5175,0.6795,0.3495,-0.6525,0.2665,-0.0315,-0.0725,11.74873062,0.454683069,0.090881966
-0.0365,-0.8425,-0.6535,0.8575,0.9495,-0.9065,-0.0055,0.0745,-0.9035,-0.5675,11.71760784,0.187497309,0
-0.4705,-0.9415,-0.5965,0.1315,-0.7845,-0.8085,-0.4625,0.3085,-0.9755,0.3495,11.74866151,0.636765988,0.032660929
0.0585,0.9365,0.4265,-0.6715,0.4325,-0.2825,-0.8805,-0.1485,-0.3205,-0.4445,11.75595122,0.686500665,0.006012245
-0.6675,0.9275,-0.4145,0.5455,-0.7605,-0.0005,-0.5215,-0.0185,-0.1135,0.8435,11.84270164,0.478691897,0.045670459
-0.2165,0.3385,0.7465,0.0985,0.9105,-0.6165,0.5335,0.7925,-0.6265,-0.1115,11.72100568,0.573632402,0.139383411
0.6155,0.7825,-0.6065,0.8045,-0.2395,-0.4535,-0.8075,-0.2045,0.6665,0.2185,11.92537955,0.491105547,0.140227893
0.4865,-0.0715,0.7035,-0.8955,0.1125,-0.0515,0.9245,-0.2825,0.6985,-0.7615,11.71998413,0.885992674,0.0098221
-0.1945,0.6605,-0.7115,-0.6295,-0.3115,-0.0795,0.0785,-0.7215,0.3865,0.6905,11.85078857,0.403358868,0.067778314
-0.8705,-0.7445,-0.4405,-0.7545,-0.0605,-0.5435,-0.7345,0.2055,-0.3165,-0.4765,11.71730994,0.587612053,0.025318487
0.3375,0.2605,0.1735,-0.0625,-0.8355,0.9085,0.9335,-0.0215,0.6745,0.5545,11.93443678,0.761099861,0.012431813
-0.9815,-0.2875,-0.7515,0.4735,-0.9425,0.6775,-0.6795,-0.3515,0.0115,-0.4645,11.72249403,0.624781763,0.013919119
-0.2215,0.6455,0.5325,-0.2775,0.1515,0.0085,-0.2575,0.3495,-0.1365,-0.3145,11.74816636,0.269458612,0.13446735
0.6955,-0.2775,0.7505,-0.7515,0.5205,-0.2225,-0.5785,-0.9095,0.5255,-0.0875,11.72958019,0.721546183,0.136822757
0.2825,0.3715,0.9775,0.9755,0.5575,0.8695,-0.3785,-0.8685,0.7505,-0.9275,11.78189199,0.731117587,0.020136763
0.2635,-0.8335,-0.3555,0.9315,0.3075,0.6805,0.0555,-0.8025,-0.5625,0.3395,11.71968881,0.433985811,0.008306352
-0.9765,0.8095,-0.5975,0.2155,0.2685,-0.8355,-0.7185,0.8775,0.7075,0.8825,11.74138299,0.799673504,0.02096141
0.1355,0.1565,0.5395,0.7465,-0.5385,-0.0255,0.8115,0.9755,0.1035,0.4545,11.78401488,0.956684737,0
-0.1375,-0.6395,0.8385,0.3235,0.4965,-0.9235,-0.9915,-0.6535,0.0135,0.8295,11.74226531,0.747191254,0
0.5595,-0.4335,0.6915,0.8255,0.6635,0.4655,0.0485,-0.9565,0.1405,-0.2205,11.77547987,0.69299819,0.014227417
-0.8465,0.6025,0.7495,-0.1885,0.7335,0.4085,-0.2465,0.4275,-0.5015,-0.3155,11.72178532,0.344927379,0.002515715
0.7345,0.3735,0.3885,-0.7805,-0.6965,-0.7485,0.1405,0.3845,0.2745,-0.7745,11.71722469,0.104045465,0.001336231
0.0035,-0.7885,0.9715,0.2845,-0.5375,-0.8805,0.9385,0.4215,-0.7425,0.5275,11.71837042,0.558719874,0.171234255
0.0805,-0.6685,-0.5005,-0.0295,-0.5325,0.2465,-0.3855,0.2355,0.2505,-0.0635,11.80221062,0.310547581,0.045605533
-0.6555,-0.0805,-0.3495,-0.0975,0.6475,0.1475,0.9485,0.9305,-0.8135,-0.5655,12.10331632,0.85877679,0.128754924
-0.6725,-0.4245,0.3705,-0.4145,-0.7815,0.0275,-0.1185,-0.6135,0.4035,0.4745,11.75521767,0.334569513,0.127344416
0.2335,-0.8865,-0.6145,0.5795,0.2615,0.0625,-0.0655,-0.9705,0.3395,0.5705,11.79624462,0.571415531,0.12287851
0.1685,-0.8585,0.3945,0.3615,0.3285,-0.9705,-0.9995,-0.0525,0.5925,-0.9455,11.73376277,0.635241005,0.162855189
0.0285,0.8665,0.9855,-0.0665,0.2885,-0.1425,-0.0045,0.4145,-0.3995,0.4515,11.72043374,0.382079007,0.141939807
-0.9595,0.8365,-0.0135,-0.3395,0.8275,-0.7455,-0.7465,-0.1455,-0.8335,0.0265,11.92399092,0.656496606,0.002353705
-0.3885,0.9175,-0.1605,0.4975,0.3685,0.5445,-0.9705,0.8895,-0.5385,0.0415,11.72934713,1.021649489,0
-0.5425,0.1295,0.6895,-0.1495,-0.5515,-0.5375,0.1025,0.7545,-0.1275,-0.5515,11.71632979,0.362927782,0.149390431
0.2415,0.8455,0.9915,0.6235,-0.8265,0.9215,0.7255,0.2215,0.8065,0.1925,11.95231745,0.675134651,0.156974788
-0.9755,0.3285,0.6345,-0.1635,0.1295,-0.6925,0.0625,0.9905,-0.3105,0.8755,11.89966488,0.831213592,0.13793625
-0.6715,-0.0075,0.6405,0.8775,0.7625,0.7725,0.6145,-0.5165,0.7005,0.1765,11.74362623,0.695787647,0.00496226
-0.1545,0.2445,-0.0205,-0.5715,-0.3995,-0.6285,-0.3915,0.7275,-0.1475,-0.2055,11.72809153,0.534133543,0.113425
-0.6765,-0.2885,-0.2565,0.5195,-0.0435,0.1965,0.9255,-0.5525,0.7035,0.7965,11.73116011,0.825347213,0.097089681
0.5405,0.8855,0.6115,-0.2765,0.7155,0.1325,-0.1555,-0.5965,-0.6195,0.8495,11.7753735,0.303659085,0.144917838
-0.3625,0.3745,0.4845,0.0865,-0.3085,0.9305,0.7655,-0.9195,-0.9425,0.9925,11.74650373,0.480135774,0.165560823
-0.0425,0.8725,-0.1885,-0.9195,0.1365,-0.3875,0.1925,-0.8225,0.2565,-0.3635,11.73776685,0.718500164,0.045517773
